Range Name,DID
Afghanistan EZ1,93729883021
Afghanistan EZ1,93729883022
Afghanistan EZ1,93729883023
Afghanistan EZ1,93729883024
Afghanistan EZ1,93729883025
Afghanistan EZ1,93729883026
Afghanistan EZ1,93729883027
Afghanistan EZ1,93729883028
Afghanistan EZ1,93729883029
Afghanistan EZ1,93729883030
Algeria EZ1,21356485145
Algeria EZ1,21356485194
Algeria EZ1,21356485260
Algeria EZ1,21356485289
Algeria EZ1,21356485327
Algeria EZ1,21356485373
Algeria EZ1,21356485410
Algeria EZ1,21356485455
Algeria EZ1,21356485650
Algeria EZ1,21356485668
Algeria EZ1,21356485758
Algeria EZ1,21356485839
Algeria EZ1,21356485852
Algeria EZ1,21356485870
Algeria EZ1,21356485874
Algeria EZ1,21356485883
Algeria EZ1,21356485903
Algeria EZ1,21356485926
Algeria EZ1,21356485929
Algeria EZ1,21356485966
Barbados EZ1,12468599480
Barbados EZ1,12468599481
Barbados EZ1,12468599482
Barbados EZ1,12468599483
Barbados EZ1,12468599484
Barbados EZ1,12468599485
Barbados EZ1,12468599486
Barbados EZ1,12468599487
Barbados EZ1,12468599488
Barbados EZ1,12468599489
Barbados EZ1,12468599710
Barbados EZ1,12468599720
Barbados EZ1,12468599721
Barbados EZ1,12468599722
Barbados EZ1,12468599723
Barbados EZ1,12468599724
Barbados EZ1,12468599725
Barbados EZ1,12468599726
Barbados EZ1,12468599727
Barbados EZ1,12468599728
Barbados EZ1,12468599729
Botswana - Orange EZ1,26772001582
Botswana - Orange EZ1,26772003610
Botswana - Orange EZ1,26772006486
Botswana - Orange EZ1,26772008812
Botswana - Orange EZ2,26772105774
Botswana - Orange EZ2,26772105881
Botswana - Orange EZ2,26772106433
Botswana - Orange EZ2,26772106709
Botswana - Orange EZ3,26772303891
Botswana - Orange EZ3,26772305223
Botswana - Orange EZ3,26772305446
Botswana - Orange EZ3,26772307938
Botswana - Orange EZ4,26772563778
Botswana - Orange EZ4,26772566399
Botswana - Orange EZ4,26772567170
Botswana - Orange EZ4,26772569492
Botswana - Orange EZ5,26772983738
Botswana - Orange EZ5,26772987715
Botswana - Orange EZ5,26772988109
Botswana - Orange EZ5,26772989811
Burundi EZ1,25778835431
Burundi EZ1,25778835432
Burundi EZ1,25778835433
Burundi EZ1,25778835434
Burundi EZ1,25778835435
Burundi EZ1,25778835436
Burundi EZ1,25778835437
Burundi EZ1,25778835438
Burundi EZ1,25778835439
Burundi EZ1,25778835440
Burundi EZ2,25778262276
Burundi EZ2,25778262731
Burundi EZ2,25778262186
Burundi EZ2,25778262126
Burundi EZ2,25778262136
Burundi EZ2,25778262476
Burundi EZ2,25779232147
Burundi EZ2,25778262791
Chad EZ1,23590431253
Chad EZ1,23590433483
Chad EZ1,23590434511
Chad EZ1,23590434907
Chad EZ1,23590436078
Chad EZ1,23590436871
Chad EZ1,23590437434
Chad EZ1,23590439103
Chad EZ1,23590439363
Chad EZ10,23595902170
Chad EZ10,23595903807
Chad EZ10,23595905509
Chad EZ10,23595906197
Chad EZ10,23595906542
Chad EZ10,23595908158
Chad EZ10,23595908217
Chad EZ10,23595908234
Chad EZ10,23595909300
Chad EZ11,23596761032
Chad EZ11,23596762427
Chad EZ11,23596763284
Chad EZ11,23596763887
Chad EZ11,23596764227
Chad EZ11,23596765068
Chad EZ11,23596765687
Chad EZ11,23596766662
Chad EZ11,23596767080
Chad EZ12,23598061494
Chad EZ12,23598061986
Chad EZ12,23598062412
Chad EZ12,23598062671
Chad EZ12,23598066539
Chad EZ12,23598067122
Chad EZ12,23598067189
Chad EZ12,23598068997
Chad EZ12,23598069925
Chad EZ13,23598191844
Chad EZ13,23598192373
Chad EZ13,23598193416
Chad EZ13,23598194012
Chad EZ13,23598195488
Chad EZ13,23598195627
Chad EZ13,23598196555
Chad EZ13,23598196649
Chad EZ13,23598196922
Chad EZ14,23598211127
Chad EZ14,23598214973
Chad EZ14,23598215440
Chad EZ14,23598217356
Chad EZ14,23598217486
Chad EZ14,23598217678
Chad EZ14,23598217820
Chad EZ14,23598217979
Chad EZ14,23598218406
Chad EZ14,23598251330
Chad EZ14,23598251696
Chad EZ14,23598252431
Chad EZ14,23598252557
Chad EZ14,23598256113
Chad EZ14,23598256404
Chad EZ14,23598257611
Chad EZ14,23598257809
Chad EZ14,23598258214
Chad EZ15,23598842124
Chad EZ15,23598844000
Chad EZ15,23598846402
Chad EZ15,23598846715
Chad EZ15,23598847110
Chad EZ15,23598848661
Chad EZ15,23598848973
Chad EZ15,23598849181
Chad EZ15,23598849505
Chad EZ16,23599082758
Chad EZ16,23599083151
Chad EZ16,23599083320
Chad EZ16,23599085839
Chad EZ16,23599086193
Chad EZ16,23599086579
Chad EZ16,23599088547
Chad EZ16,23599089227
Chad EZ16,23599089623
Chad EZ17,23599123545
Chad EZ17,23599125193
Chad EZ17,23599125320
Chad EZ17,23599126319
Chad EZ17,23599126352
Chad EZ17,23599127983
Chad EZ17,23599127985
Chad EZ17,23599128609
Chad EZ17,23599129650
Chad EZ17,23599132538
Chad EZ17,23599133079
Chad EZ17,23599133799
Chad EZ17,23599133825
Chad EZ17,23599134295
Chad EZ17,23599134362
Chad EZ17,23599138250
Chad EZ17,23599138289
Chad EZ17,23599138618
Chad EZ18,23599331976
Chad EZ18,23599333153
Chad EZ18,23599334397
Chad EZ18,23599334769
Chad EZ18,23599336154
Chad EZ18,23599336993
Chad EZ18,23599337060
Chad EZ18,23599338523
Chad EZ18,23599339116
Chad EZ19,23599641200
Chad EZ19,23599641221
Chad EZ19,23599642847
Chad EZ19,23599643063
Chad EZ19,23599643215
Chad EZ19,23599644801
Chad EZ19,23599645776
Chad EZ19,23599646442
Chad EZ19,23599648262
Chad EZ2,23591501526
Chad EZ2,23591504808
Chad EZ2,23591504893
Chad EZ2,23591504979
Chad EZ2,23591508496
Chad EZ2,23591508537
Chad EZ2,23591509386
Chad EZ2,23591509798
Chad EZ2,23591509934
Chad EZ20,23599761885
Chad EZ20,23599762041
Chad EZ20,23599763983
Chad EZ20,23599764109
Chad EZ20,23599765782
Chad EZ20,23599766605
Chad EZ20,23599767322
Chad EZ20,23599767571
Chad EZ20,23599767790
Chad EZ20,23599791283
Chad EZ20,23599792944
Chad EZ20,23599793647
Chad EZ20,23599793724
Chad EZ20,23599795760
Chad EZ20,23599796517
Chad EZ20,23599797600
Chad EZ20,23599797816
Chad EZ20,23599797916
Chad EZ20,23599871207
Chad EZ21,23599871266
Chad EZ21,23599873594
Chad EZ21,23599874744
Chad EZ21,23599874810
Chad EZ21,23599875416
Chad EZ21,23599876963
Chad EZ21,23599877289
Chad EZ21,23599877887
Chad EZ21,23599881947
Chad EZ21,23599882270
Chad EZ21,23599882426
Chad EZ21,23599884128
Chad EZ21,23599885663
Chad EZ21,23599887147
Chad EZ21,23599887495
Chad EZ21,23599888969
Chad EZ21,23599889679
Chad EZ22,23599911663
Chad EZ22,23599914575
Chad EZ22,23599916451
Chad EZ22,23599916638
Chad EZ22,23599916926
Chad EZ22,23599918297
Chad EZ22,23599918515
Chad EZ22,23599918827
Chad EZ3,23593721385
Chad EZ3,23593723659
Chad EZ3,23593723988
Chad EZ3,23593725254
Chad EZ3,23593725906
Chad EZ3,23593727464
Chad EZ3,23593728012
Chad EZ3,23593728386
Chad EZ3,23593728667
Chad EZ4,23593952067
Chad EZ4,23593953608
Chad EZ4,23593953683
Chad EZ4,23593953813
Chad EZ4,23593954460
Chad EZ4,23593955007
Chad EZ4,23593958506
Chad EZ4,23593959145
Chad EZ4,23593959317
Chad EZ5,23595001639
Chad EZ5,23595002463
Chad EZ5,23595002670
Chad EZ5,23595002771
Chad EZ5,23595003918
Chad EZ5,23595005338
Chad EZ5,23595006421
Chad EZ5,23595006745
Chad EZ5,23595009239
Chad EZ5,23595023328
Chad EZ5,23595024426
Chad EZ5,23595024842
Chad EZ5,23595025075
Chad EZ5,23595026774
Chad EZ5,23595026896
Chad EZ5,23595027540
Chad EZ5,23595028025
Chad EZ5,23595028202
Chad EZ5,23595032074
Chad EZ5,23595032584
Chad EZ5,23595032610
Chad EZ5,23595034539
Chad EZ5,23595036082
Chad EZ5,23595036184
Chad EZ5,23595036255
Chad EZ5,23595037559
Chad EZ5,23595039171
Chad EZ5,23595041358
Chad EZ5,23595041632
Chad EZ5,23595042283
Chad EZ5,23595042626
Chad EZ5,23595043146
Chad EZ5,23595044304
Chad EZ5,23595047801
Chad EZ5,23595048785
Chad EZ5,23595049247
Chad EZ6,23595202224
Chad EZ6,23595203851
Chad EZ6,23595204433
Chad EZ6,23595204625
Chad EZ6,23595205541
Chad EZ6,23595207938
Chad EZ6,23595208206
Chad EZ6,23595208351
Chad EZ6,23595208979
Chad EZ7,23595371226
Chad EZ7,23595372893
Chad EZ7,23595373868
Chad EZ7,23595374003
Chad EZ7,23595374417
Chad EZ7,23595375157
Chad EZ7,23595377668
Chad EZ7,23595377979
Chad EZ7,23595379317
Chad EZ8,23595492664
Chad EZ8,23595493584
Chad EZ8,23595493952
Chad EZ8,23595495303
Chad EZ8,23595495666
Chad EZ8,23595496433
Chad EZ8,23595497006
Chad EZ8,23595498018
Chad EZ8,23595498491
Chad EZ9,23595752009
Chad EZ9,23595752167
Chad EZ9,23595752794
Chad EZ9,23595756377
Chad EZ9,23595756401
Chad EZ9,23595756566
Chad EZ9,23595756605
Chad EZ9,23595757053
Chad EZ9,23595757272
Cuba EZ1,5310224614
Cuba EZ1,5310225567
Cuba EZ1,5310226341
Cuba EZ1,5310226600
Cuba EZ1,5310229633
Cuba EZ1,5310473371
Cuba EZ1,5310474310
Cuba EZ1,5310475412
Cuba EZ1,5310476746
Cuba EZ1,5310479607
Cuba EZ1,5310771089
Cuba EZ1,5310771358
Cuba EZ1,5310775750
Cuba EZ1,5310775983
Cuba EZ1,5310779404
Cuba EZ10,5324201760
Cuba EZ10,5324203682
Cuba EZ10,5324204838
Cuba EZ10,5324208609
Cuba EZ10,5324208762
Cuba EZ10,5324242396
Cuba EZ10,5324244635
Cuba EZ10,5324246476
Cuba EZ10,5324248597
Cuba EZ10,5324249087
Cuba EZ10,5324411069
Cuba EZ10,5324413719
Cuba EZ10,5324414623
Cuba EZ10,5324415889
Cuba EZ10,5324417914
Cuba EZ10,5324421005
Cuba EZ10,5324421961
Cuba EZ10,5324425488
Cuba EZ10,5324426441
Cuba EZ10,5324427607
Cuba EZ10,5324524313
Cuba EZ10,5324524657
Cuba EZ10,5324525387
Cuba EZ10,5324525524
Cuba EZ10,5324525605
Cuba EZ11,5325391492
Cuba EZ11,5325391516
Cuba EZ11,5325393133
Cuba EZ11,5325393827
Cuba EZ11,5325397687
Cuba EZ11,5325992350
Cuba EZ11,5325994101
Cuba EZ11,5325994512
Cuba EZ11,5325994914
Cuba EZ11,5325998174
Cuba EZ12,5331272763
Cuba EZ12,5331273775
Cuba EZ12,5331274243
Cuba EZ12,5331276097
Cuba EZ12,5331277047
Cuba EZ12,5331281183
Cuba EZ12,5331281525
Cuba EZ12,5331281566
Cuba EZ12,5331282685
Cuba EZ12,5331286119
Cuba EZ12,5331343838
Cuba EZ12,5331343862
Cuba EZ12,5331347675
Cuba EZ12,5331348406
Cuba EZ12,5331349853
Cuba EZ12,5331361021
Cuba EZ12,5331362921
Cuba EZ12,5331364016
Cuba EZ12,5331365570
Cuba EZ12,5331369678
Cuba EZ12,5331592171
Cuba EZ12,5331592184
Cuba EZ12,5331593444
Cuba EZ12,5331594443
Cuba EZ12,5331595257
Cuba EZ12,5331981829
Cuba EZ12,5331984800
Cuba EZ12,5331986288
Cuba EZ12,5331989097
Cuba EZ12,5331989431
Cuba EZ13,5332342405
Cuba EZ13,5332343604
Cuba EZ13,5332344548
Cuba EZ13,5332347376
Cuba EZ13,5332348272
Cuba EZ14,5333101577
Cuba EZ14,5333101782
Cuba EZ14,5333105217
Cuba EZ14,5333105519
Cuba EZ14,5333107771
Cuba EZ14,5333153648
Cuba EZ14,5333155507
Cuba EZ14,5333155784
Cuba EZ14,5333155948
Cuba EZ14,5333158532
Cuba EZ14,5333513426
Cuba EZ14,5333513876
Cuba EZ14,5333514529
Cuba EZ14,5333515355
Cuba EZ14,5333518948
Cuba EZ15,5336281485
Cuba EZ15,5336282048
Cuba EZ15,5336286829
Cuba EZ15,5336287018
Cuba EZ15,5336289552
Cuba EZ16,5337811407
Cuba EZ16,5337811800
Cuba EZ16,5337812830
Cuba EZ16,5337812858
Cuba EZ16,5337816710
Cuba EZ17,5340322685
Cuba EZ17,5340322822
Cuba EZ17,5340324917
Cuba EZ17,5340328737
Cuba EZ17,5340329328
Cuba EZ18,5342481663
Cuba EZ18,5342483116
Cuba EZ18,5342485273
Cuba EZ18,5342485434
Cuba EZ18,5342486057
Cuba EZ18,5342894764
Cuba EZ18,5342894790
Cuba EZ18,5342895893
Cuba EZ18,5342896144
Cuba EZ18,5342898018
Cuba EZ19,5343001309
Cuba EZ19,5343003925
Cuba EZ19,5343004725
Cuba EZ19,5343006184
Cuba EZ19,5343007710
Cuba EZ19,5343132152
Cuba EZ19,5343136151
Cuba EZ19,5343136486
Cuba EZ19,5343136526
Cuba EZ19,5343137686
Cuba EZ2,5311781980
Cuba EZ2,5311782192
Cuba EZ2,5311784465
Cuba EZ2,5311785137
Cuba EZ2,5311787202
Cuba EZ20,5344771804
Cuba EZ20,5344773286
Cuba EZ20,5344773682
Cuba EZ20,5344775986
Cuba EZ20,5344779178
Cuba EZ20,5344872052
Cuba EZ20,5344877866
Cuba EZ20,5344878703
Cuba EZ20,5344878727
Cuba EZ20,5344879689
Cuba EZ21,5345261534
Cuba EZ21,5345262234
Cuba EZ21,5345262671
Cuba EZ21,5345265031
Cuba EZ21,5345266704
Cuba EZ21,5345612409
Cuba EZ21,5345612847
Cuba EZ21,5345614068
Cuba EZ21,5345615159
Cuba EZ21,5345615673
Cuba EZ22,5347364523
Cuba EZ22,5347365771
Cuba EZ22,5347368210
Cuba EZ22,5347368612
Cuba EZ22,5347368704
Cuba EZ22,5347422630
Cuba EZ22,5347422808
Cuba EZ22,5347425220
Cuba EZ22,5347427884
Cuba EZ22,5347428485
Cuba EZ23,5348122685
Cuba EZ23,5348124158
Cuba EZ23,5348124703
Cuba EZ23,5348125500
Cuba EZ23,5348126891
Cuba EZ23,5348163381
Cuba EZ23,5348164001
Cuba EZ23,5348167662
Cuba EZ23,5348168855
Cuba EZ23,5348169332
Cuba EZ23,5348501421
Cuba EZ23,5348502744
Cuba EZ23,5348504460
Cuba EZ23,5348507880
Cuba EZ23,5348509519
Cuba EZ23,5348771982
Cuba EZ23,5348774796
Cuba EZ23,5348777969
Cuba EZ23,5348779328
