Range Name,DID
212697984410,Morocco M1
212697984411,Morocco M1
212697984412,Morocco M1
212697984413,Morocco M1
212697984414,Morocco M1
212697984415,Morocco M1
212697984416,Morocco M1
212697984417,Morocco M1
212697984418,Morocco M1
212697984419,Morocco M1
212697984420,Morocco M1
212697984421,Morocco M1
212697984422,Morocco M1
212697984423,Morocco M1
212697984424,Morocco M1
212697984425,Morocco M1
212697984426,Morocco M1
212697984427,Morocco M1
212697984428,Morocco M1
212697984429,Morocco M1
212697984430,Morocco M1
212697984431,Morocco M1
212697984432,Morocco M1
212697984433,Morocco M1
212697984434,Morocco M1
212697984435,Morocco M1
212697984436,Morocco M1
212697984437,Morocco M1
212697984438,Morocco M1
212697984439,Morocco M1
212697984440,Morocco M1
212697984441,Morocco M1
212697984442,Morocco M1
212697984443,Morocco M1
212697984444,Morocco M1
212697984445,Morocco M1
212697984446,Morocco M1
212697984447,Morocco M1
212697984448,Morocco M1
212697984449,Morocco M1
212697984450,Morocco M1
212697984451,Morocco M1
212697984452,Morocco M1
212697984453,Morocco M1
212697984454,Morocco M1
212697984455,Morocco M1
212697984456,Morocco M1
212697984457,Morocco M1
212697984458,Morocco M1
212697984459,Morocco M1
37080877721,Lithuania M47
37080877722,Lithuania M47
37080877723,Lithuania M47
37080877724,Lithuania M47
37080877725,Lithuania M47
37080877726,Lithuania M47
37080877727,Lithuania M47
37080877728,Lithuania M47
37080877729,Lithuania M47
37080877730,Lithuania M47
37090900721,Lithuania M48
37090900722,Lithuania M48
37090900723,Lithuania M48
37090900724,Lithuania M48
37090900725,Lithuania M48
37090900726,Lithuania M48
37090900727,Lithuania M48
37090900728,Lithuania M48
37090900729,Lithuania M48
37090900730,Lithuania M48
995596992300,Georgia M
995596992301,Georgia M
995596992302,Georgia M
995596992303,Georgia M
995596992304,Georgia M
995596992305,Georgia M
995596992306,Georgia M
995596992307,Georgia M
995596992308,Georgia M
995596992309,Georgia M
995596992310,Georgia M
995596992311,Georgia M
995596992312,Georgia M
995596992313,Georgia M
995596992314,Georgia M
995596992315,Georgia M
995596992316,Georgia M
995596992317,Georgia M
995596992318,Georgia M
995596992319,Georgia M
995596992320,Georgia M
995596992321,Georgia M
995596992322,Georgia M
995596992323,Georgia M
995596992324,Georgia M
995596992325,Georgia M
995596992326,Georgia M
995596992327,Georgia M
995596992328,Georgia M
995596992329,Georgia M
995596992330,Georgia M
995596992331,Georgia M
995596992332,Georgia M
995596992333,Georgia M
995596992334,Georgia M
995596992335,Georgia M
995596992336,Georgia M
995596992337,Georgia M
995596992338,Georgia M
995596992339,Georgia M
995596992340,Georgia M
995596992341,Georgia M
995596992342,Georgia M
