Range Name,DID
Afghanistan S2,93706207300
Afghanistan S2,93706207301
Afghanistan S2,93706207302
Afghanistan S2,93706207303
Afghanistan S2,93706207304
Afghanistan S2,93706207305
Afghanistan S2,93706207306
Afghanistan S2,93706207307
Afghanistan S2,93706207308
Afghanistan S2,93706207309
Afghanistan S2,93706207310
Afghanistan S2,93706207311
Afghanistan S2,93706207312
Afghanistan S2,93706207313
Afghanistan S2,93706207314
Afghanistan S2,93706207315
Afghanistan S2,93706207316
Afghanistan S2,93706207317
Afghanistan S2,93706207318
Afghanistan S2,93706207319
Afghanistan S2,93706207320
Afghanistan S2,93706207321
Afghanistan S2,93706207322
Afghanistan S2,93706207323
Afghanistan S2,93706207324
Afghanistan S2,93706207325
Afghanistan S2,93706207326
Afghanistan S2,93706207327
Afghanistan S2,93706207328
Afghanistan S2,93706207329
Afghanistan S2,93706207330
Afghanistan S2,93706207331
Afghanistan S2,93706207332
Afghanistan S2,93706207333
Afghanistan S2,93706207334
Afghanistan S2,93706207335
Afghanistan S2,93706207336
Afghanistan S2,93706207337
Afghanistan S2,93706207338
Afghanistan S2,93706207339
Afghanistan S2,93706207340
Afghanistan S2,93706207341
Afghanistan S2,93706207342
Afghanistan S2,93706207343
Afghanistan S2,93706207344
Afghanistan S2,93706207345
Afghanistan S2,93706207346
Afghanistan S2,93706207347
Afghanistan S2,93706207348
Afghanistan S2,93706207349
Afghanistan S2,93706207350
Afghanistan S2,93706207351
Afghanistan S2,93706207352
Afghanistan S2,93706207353
Afghanistan S2,93706207354
Afghanistan S2,93706207355
Afghanistan S2,93706207356
Afghanistan S2,93706207357
Afghanistan S2,93706207358
Afghanistan S2,93706207359
Afghanistan S2,93706207360
Afghanistan S2,93706207361
Afghanistan S2,93706207362
Afghanistan S2,93706207363
Afghanistan S2,93706207364
Afghanistan S2,93706207365
Afghanistan S2,93706207366
Afghanistan S2,93706207367
Afghanistan S2,93706207368
Afghanistan S2,93706207369
Afghanistan S2,93706207370
Afghanistan S2,93706207371
Afghanistan S2,93706207372
Afghanistan S2,93706207373
Afghanistan S2,93706207374
Afghanistan S2,93706207375
Afghanistan S2,93706207376
Afghanistan S2,93706207377
Afghanistan S2,93706207378
Afghanistan S2,93706207379
Afghanistan S2,93706207380
Afghanistan S2,93706207381
Afghanistan S2,93706207382
Afghanistan S2,93706207383
Afghanistan S2,93706207384
Afghanistan S2,93706207385
Afghanistan S2,93706207386
Afghanistan S2,93706207387
Afghanistan S2,93706207388
Afghanistan S2,93706207389
Afghanistan S2,93706207390
Afghanistan S2,93706207391
Afghanistan S2,93706207392
Afghanistan S2,93706207393
Afghanistan S2,93706207394
Afghanistan S2,93706207395
Afghanistan S2,93706207396
Afghanistan S2,93706207397
Afghanistan S2,93706207398
Afghanistan S2,93706207399
Afghanistan S2,93706207700
Afghanistan S2,93706207701
Afghanistan S2,93706207702
Afghanistan S2,93706207703
Afghanistan S2,93706207704
Afghanistan S2,93706207705
Afghanistan S2,93706207706
Afghanistan S2,93706207707
Afghanistan S2,93706207708
Afghanistan S2,93706207709
Afghanistan S2,93706207710
Afghanistan S2,93706207711
Afghanistan S2,93706207712
Afghanistan S2,93706207713
Afghanistan S2,93706207714
Afghanistan S2,93706207715
Afghanistan S2,93706207716
Afghanistan S2,93706207717
Afghanistan S2,93706207718
Afghanistan S2,93706207719
Afghanistan S2,93706207720
Afghanistan S2,93706207721
Afghanistan S2,93706207722
Afghanistan S2,93706207723
Afghanistan S2,93706207724
Afghanistan S2,93706207725
Afghanistan S2,93706207726
Afghanistan S2,93706207727
Afghanistan S2,93706207728
Afghanistan S2,93706207729
Afghanistan S2,93706207730
Afghanistan S2,93706207731
Afghanistan S2,93706207732
Afghanistan S2,93706207733
Afghanistan S2,93706207734
Afghanistan S2,93706207735
Afghanistan S2,93706207736
Afghanistan S2,93706207737
Afghanistan S2,93706207738
Afghanistan S2,93706207739
Afghanistan S2,93706207740
Afghanistan S2,93706207741
Afghanistan S2,93706207742
Afghanistan S2,93706207743
Afghanistan S2,93706207744
Afghanistan S2,93706207745
Afghanistan S2,93706207746
Afghanistan S2,93706207747
Afghanistan S2,93706207748
Afghanistan S2,93706207749
Afghanistan S2,93706207750
Afghanistan S2,93706207751
Afghanistan S2,93706207752
Afghanistan S2,93706207753
Afghanistan S2,93706207754
Afghanistan S2,93706207755
Afghanistan S2,93706207756
Afghanistan S2,93706207757
Afghanistan S2,93706207758
Afghanistan S2,93706207759
Afghanistan S2,93706207760
Afghanistan S2,93706207761
Afghanistan S2,93706207762
Afghanistan S2,93706207763
Afghanistan S2,93706207764
Afghanistan S2,93706207765
Afghanistan S2,93706207766
Afghanistan S2,93706207767
Afghanistan S2,93706207768
Afghanistan S2,93706207769
Afghanistan S2,93706207770
Afghanistan S2,93706207771
Afghanistan S2,93706207772
Afghanistan S2,93706207773
Afghanistan S2,93706207774
Afghanistan S2,93706207775
Afghanistan S2,93706207776
Afghanistan S2,93706207777
Afghanistan S2,93706207778
Afghanistan S2,93706207779
Afghanistan S2,93706207780
Afghanistan S2,93706207781
Afghanistan S2,93706207782
Afghanistan S2,93706207783
Afghanistan S2,93706207784
Afghanistan S2,93706207785
Afghanistan S2,93706207786
Afghanistan S2,93706207787
Afghanistan S2,93706207788
Afghanistan S2,93706207789
Afghanistan S2,93706207790
Afghanistan S2,93706207791
Afghanistan S2,93706207792
Afghanistan S2,93706207793
Afghanistan S2,93706207794
Afghanistan S2,93706207795
Afghanistan S2,93706207796
Afghanistan S2,93706207797
Afghanistan S2,93706207798
Afghanistan S2,93706207799
Albania S2,355669190100
Albania S2,355669190101
Albania S2,355669190102
Albania S2,355669190103
Albania S2,355669190104
Albania S2,355669190105
Albania S2,355669190106
Albania S2,355669190107
Albania S2,355669190108
Albania S2,355669190109
Albania S2,355669190110
Albania S2,355669190111
Albania S2,355669190112
Albania S2,355669190113
Albania S2,355669190114
Albania S2,355669190115
Albania S2,355669190116
Albania S2,355669190117
Albania S2,355669190118
Albania S2,355669190119
Albania S2,355669190120
Albania S2,355669190121
Albania S2,355669190122
Albania S2,355669190123
Albania S2,355669190124
Albania S2,355669190125
Albania S2,355669190126
Albania S2,355669190127
Albania S2,355669190128
Albania S2,355669190129
Albania S2,355669190130
Albania S2,355669190131
Albania S2,355669190132
Albania S2,355669190133
Albania S2,355669190134
Albania S2,355669190135
Albania S2,355669190136
Albania S2,355669190137
Albania S2,355669190138
Albania S2,355669190139
Albania S2,355669190140
Albania S2,355669190141
Albania S2,355669190142
