Range Name,DID
TOKELAU KA1,690293827
TOKELAU KA1,690293889
TOKELAU KA1,690294516
TOKELAU KA1,690294577
TOKELAU KA1,690301533
TOKELAU KA1,690301543
TOKELAU KA1,690301547
TOKELAU KA1,690301557
TOKELAU KA1,690307132
TOKELAU KA1,690307137
TOKELAU KA1,690307573
TOKELAU KA1,690307598
TOKELAU KA1,690482329
TOKELAU KA1,690482370
TOKELAU KA1,690523922
TOKELAU KA1,690523980
TOKELAU KA1,690523982
TOKELAU KA1,690523998
SAO TOME KA1,2392229269
SAO TOME KA1,2399880322
SEYCHELLES KA1,2482519118
SEYCHELLES KA1,2482541215
SEYCHELLES KA1,2482549129
SEYCHELLES KA1,2482549636
SEYCHELLES KA1,2482704258
SEYCHELLES KA1,2482704294
SEYCHELLES KA1,2482704336
SEYCHELLES KA1,2482704462
SEYCHELLES KA1,2482704616
SEYCHELLES KA1,2482704671
SEYCHELLES KA1,2482704766
SEYCHELLES KA1,2482704841
SEYCHELLES KA1,2484291067
SEYCHELLES KA1,2484384124
COMOROS KT2,2693901438
COMOROS KT2,2693903774
Cuba KT8,5322621955
Cuba KT8,5322622115
Cuba KT8,5322622182
Cuba KT8,5322622474
Cuba KT8,5322622502
Cuba KT8,5322623307
Cuba KT8,5322624088
Cuba KT8,5322625134
Cuba KT8,5322625382
Cuba KT8,5322626041
Cuba KT8,5322627043
Cuba KT8,5322627750
Cuba KT8,5322627924
Cuba KT8,5322628906
Cuba KT8,5322629711
Cuba KA2,5333516183
Cuba KA2,5333516186
Cuba KA2,5333516187
Cuba KA2,5333517716
Cuba KA2,5333517724
Cuba KA2,5333517727
Cuba KA2,5333517745
Cuba KA2,5333517751
Cuba KA2,5333517768
Cuba KA2,5333517771
Cuba KA2,5333517784
Cuba KA2,5333517788
Cuba KA2,5333517793
Cuba KA2,5333517797
Cuba KA2,5333519513
Cuba KA2,5333519515
Cuba KA2,5333519517
Cuba KA2,5333519521
Cuba KA2,5333519530
Cuba KA2,5333519550
Cuba KA2,5333519551
Cuba KA2,5333519586
Cuba KA2,5333519594
Cuba KA2,5333519717
Cuba KA2,5333519731
Cuba KA2,5333519751
Cuba KA2,5333519755
Cuba KA2,5333519757
Cuba KA2,5333519768
Cuba KA2,5333519779
Cuba KA2,5333519790
Cuba KA2,5333519795
Cuba KA2,5333519799
Cuba KA2,5350521813
Cuba KA2,5350521814
Cuba KA2,5350521822
Cuba KA2,5350521833
Cuba KA2,5350521843
Cuba KA2,5350521851
Cuba KA2,5350521853
Cuba KA2,5350521857
Cuba KA2,5350521870
Cuba KA2,5350521876
Cuba KA2,5350521889
Cuba KA2,5350521892
Cuba KA2,5350522320
Cuba KA2,5350522324
Cuba KA2,5350522341
Cuba KA2,5350522345
Cuba KA2,5350522349
Cuba KA2,5350522357
Cuba KA2,5350522360
Cuba KA2,5350522365
Cuba KA2,5350522396
Cuba KA2,5350522397
Cuba KA2,5350523323
Cuba KA2,5350523342
Cuba KA2,5350523348
Cuba KA2,5350523355
Cuba KA2,5350523364
Cuba KA2,5350523369
Cuba KA2,5350523372
Cuba KA2,5350523377
Cuba KA2,5350523389
Cuba KA2,5350523392
Cuba KA2,5350523396
Cuba KA2,5350523397
Cuba KA2,5350525124
Cuba KA2,5350525126
Cuba KA2,5350525147
Cuba KA2,5350525153
Cuba KA2,5350525154
Cuba KA2,5350525155
Cuba KA2,5350525160
Cuba KA2,5350525165
Cuba KA2,5350525172
Cuba KA2,5350525174
Cuba KA2,5350525179
Cuba KA2,5350525420
Cuba KA2,5350525431
Cuba KA2,5350525439
Cuba KA2,5350525441
Cuba KA2,5350525443
Cuba KA2,5350525445
Cuba KA2,5350525464
Cuba KA2,5350525465
Cuba KA2,5350525473
Cuba KA2,5350525474
Cuba KA2,5350525478
Cuba KA2,5350525814
Cuba KA2,5350525828
Cuba KA2,5350525834
Cuba KA2,5350525843
Cuba KA2,5350525854
Cuba KA2,5350525862
Cuba KA2,5350525867
Cuba KA2,5350525878
Cuba KA2,5350525879
Cuba KA2,5350525882
Cuba KA2,5350525889
Cuba KA2,5350525913
Cuba KA2,5350525918
Cuba KA2,5350525935
Cuba KA2,5350525950
Cuba KA2,5350525952
Cuba KA2,5350525956
Cuba KA2,5350525959
Cuba KA2,5350525969
Cuba KA2,5350525978
Cuba KA2,5350525984
Cuba KA2,5350525998
Cuba KA2,5352712413
Cuba KA2,5352712417
Cuba KA2,5352712424
