Name,Operator,Buying Rate,Selling Rate,Min Duration,Max Duration,Daily Rate,Monthly Rate,Daily Title,Weekly Title,Monthly Title,Currency
Abkhazia KW1,KWAK,0.05,0.035,980,3300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Abkhazia KW2,KWAK,0.05,0.035,980,3300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW1,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW2,KWAK,0.16,0.12,980,3300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW3,KWAK,0.125,0.09,980,3300,0,0.105,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW4,KWAK,0.025,0.014,980,3300,0,0.017,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW5,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW6,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW7,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW8,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW9,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW10,KWAK,0.145,0.1,980,3300,0,0.125,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW11,KWAK,0.145,0.1,980,3300,0,0.125,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW12,KWAK,0.145,0.1,980,3300,0,0.125,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW13,KWAK,0.11,0.08,980,3300,0,0.09,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW14,KWAK,0.11,0.08,980,3300,0,0.09,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW15,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW16,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania KW17,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW18,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Albania KW19,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Algeria KW1,KWAK,0.115,0.08,980,3300,0,0.095,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW2,KWAK,0.15,0.11,980,3300,0,0.13,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW3,KWAK,0.12,0.09,980,3300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Algeria KW4,KWAK,0.12,0.09,980,3300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW5,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW6,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW7,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW8,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW9,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria KW10,KWAK,0.12,0.09,980,3300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Angola KW1,KWAK,0.23,0.17,980,3300,0,0.21,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola KW2,KWAK,0.035,0.025,980,3300,0,0.03,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla KW1,KWAK,0.16,0.12,980,3300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Anguilla KW2,KWAK,0.17,0.12,980,3300,0,0.15,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla KW3,KWAK,0.05,0.035,980,3300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla KW4,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla KW5,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla KW6,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla KW7,KWAK,0.14,0.1,980,3300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antartica Ii KW1,KWAK,0.18,0.13,980,3300,0,0.16,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua And Barbuda KW1,KWAK,0.03,0.02,980,3300,0,0.025,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua And Barbuda KW2,KWAK,0.05,0.035,980,3300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia KW1,KWAK,0.07,0.05,980,3300,0,0.06,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Armenia KW2,KWAK,0.05,0.035,980,3300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Armenia KW3,KWAK,0.04,0.03,980,3300,0,0.035,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Aruba KW1,KWAK,0.07,0.05,980,3300,0,0.06,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria KW1,KWAK,0.04,0.03,980,3300,0,0.035,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Austria KW2,KWAK,0.04,0.03,980,3300,0,0.035,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Austria KW3,KWAK,0.095,0.07,980,3300,0,0.08,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Azerbaijan KW1,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Azerbaijan KW2,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Azerbaijan KW3,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Barbados KW1,KWAK,0.05,0.035,980,3300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Barbados KW2,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Barbados KW3,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Belarus KW1,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belarus KW2,KWAK,0.26,0.19,980,3300,0,0.23,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belarus KW3,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belarus KW4,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belarus KW5,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belarus KW6,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belarus KW7,KWAK,0.09,0.07,980,3300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belarus KW8,KWAK,0.07,0.05,980,3300,0,0.06,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belgium KW1,KWAK,0.11,0.08,980,3300,0,0.09,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belgium KW2,KWAK,0.08,0.06,980,3300,0,0.065,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Belize KW1,KWAK,0.04,0.03,980,3300,0,0.035,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Belize KW2,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Belize KW3,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Belize KW4,KWAK,0.06,0.045,980,3300,0,0.05,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Benin KW1,KWAK,0.03,0.02,980,3300,0,0.025,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bolivia KW1,KWAK,0.02,0.013,980,3300,0,0.016,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bosnia KW1,KWAK,0.08,0.06,980,3300,0,0.065,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW2,KWAK,0.08,0.06,980,3300,0,0.065,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW3,KWAK,0.08,0.06,980,3300,0,0.065,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW4,KWAK,0.08,0.06,980,3300,0,0.065,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW5,KWAK,0.08,0.06,980,3300,0,0.065,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW6,KWAK,0.05,0.035,980,3300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Bosnia KW7,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW8,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW9,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW10,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW11,KWAK,0.13,0.09,980,3300,0,0.11,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bosnia KW12,KWAK,0.1,0.07,980,3300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Bulgaria KW1,KWAK,0.14,0.1,980,3300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,EURO
Burundi KW1,KWAK,0.2,0.15,980,3300,0,0.18,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi KW2,KWAK,0.15,0.11,980,3300,0,0.13,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi KW3,KWAK,0.15,0.11,980,3300,0,0.13,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi KW4,KWAK,0.15,0.11,980,3300,0,0.13,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi KW5,KWAK,0.15,0.11,980,3300,0,0.13,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi KW6,KWAK,0.18,0.13,980,3300,0,0.16,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi KW7,KWAK,0.18,0.13,980,3300,0,0.16,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Burundi KW8,KWAK,0.18,0.13,980,3300,0,0.16,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
