Name,Operator,Buying Rate,Selling Rate,Min Duration,Max Duration,Daily Rate,Monthly Rate,Daily Title,Weekly Title,Monthly Title,Currency
Afghanistan AT1,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT2,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT3,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT4,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT5,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT6,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT7,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT8,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT9,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT10,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan AT11,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT11,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT12,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT3,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT4,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT5,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT6,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT7,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT8,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT9,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania AT10,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria AT1,EZ_Mobile,0.140 ,0.1,980,5300,0,0.12,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria AT2,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria AT3,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria AT4,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria AT5,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria AT6,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Andorra AT1,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Andorra AT2,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Andorra AT3,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Andorra AT4,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola AT1,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola AT2,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola AT3,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola AT4,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola AT5,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola AT6,EZ_Mobile,0.160 ,0.12,980,5300,0,0.14,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT1,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT2,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT3,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT4,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT5,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT6,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT7,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT8,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT9,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT10,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT11,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT12,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT13,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Anguilla AT14,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antarctica AT1,EZ_Mobile,0.210 ,0.15,980,5300,0,0.19,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua & Barbados AT1,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua & Barbados AT2,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua & Barbados AT3,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua & Barbados AT4,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua & Barbados AT5,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua & Barbados AT6,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Antigua & Barbados AT7,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT1,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT2,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT3,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT4,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT5,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT6,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT7,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT8,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT9,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT10,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT11,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT12,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia AT13,EZ_Mobile,0.100 ,0.07,980,5300,0,0.085,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT1,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT2,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT3,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT4,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT5,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT6,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT7,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT8,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT9,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Aruba AT10,EZ_Mobile,0.090 ,0.06,980,5300,0,0.075,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Ascension AT1,EZ_Mobile,0.280 ,0.21,980,5300,0,0.25,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT10,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT2,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT3,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT4,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT5,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT6,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT7,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT8,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Austria AT9,EZ_Mobile,0.050 ,0.036,980,5300,0,0.045,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Azerbaijan AT10,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Azerbaijan AT2,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Azerbaijan AT3,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Azerbaijan AT4,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Azerbaijan AT5,EZ_Mobile,0.120 ,0.09,980,5300,0,0.1,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
