Range Name,DID
Senegal AV5,221760012990
Senegal AV5,221760012991
Senegal AV5,221760012992
Senegal AV5,221760012993
Senegal AV5,221760012994
Senegal AV5,221760012995
Senegal AV5,221760012996
Senegal AV5,221760012997
Senegal AV5,221760012998
Senegal AV5,221760012999
Senegal AV4,221770011190
Senegal AV4,221770011191
Senegal AV4,221770011192
Senegal AV4,221770011193
Senegal AV4,221770011194
Senegal AV4,221770011195
Senegal AV4,221770011196
Senegal AV4,221770011197
Senegal AV4,221770011198
Senegal AV4,221770011199
Madagascar Proper AV1,261202253840
Madagascar Proper AV1,261202253841
Madagascar Proper AV1,261202253842
Madagascar Proper AV1,261202253843
Madagascar Proper AV1,261202253844
Madagascar Proper AV1,261202253845
Madagascar Proper AV1,261202253846
Madagascar Proper AV1,261202253847
Madagascar Proper AV1,261202253848
Madagascar Proper AV1,261202253849
Madagascar AV3,261329902910
Madagascar AV3,261329902911
Madagascar AV3,261329902912
Madagascar AV3,261329902913
Madagascar AV3,261329902914
Madagascar AV3,261329902915
Madagascar AV3,261329902916
Madagascar AV3,261329902917
Madagascar AV3,261329902918
Madagascar AV3,261329902919
Madagascar AV5,261333699320
Madagascar AV5,261333699321
Madagascar AV5,261333699322
Madagascar AV5,261333699323
Madagascar AV5,261333699324
Madagascar AV5,261333699325
Madagascar AV5,261333699326
Madagascar AV5,261333699327
Madagascar AV5,261333699328
Madagascar AV5,261333699329
Madagascar AV4,261345091750
Madagascar AV4,261345091751
Madagascar AV4,261345091752
Madagascar AV4,261345091753
Madagascar AV4,261345091754
Madagascar AV4,261345091755
Madagascar AV4,261345091756
Madagascar AV4,261345091757
Madagascar AV4,261345091758
Madagascar AV4,261345091759
