Range Name,DID
Afghanistan D1,93772320182
Afghanistan D1,93772320259
Afghanistan D1,93772320274
Afghanistan D1,93772320390
Afghanistan D1,93772320707
Afghanistan D1,93772320735
Afghanistan D1,93772320760
Afghanistan D1,93772320769
Afghanistan D1,93772321034
Afghanistan D1,93772321344
Afghanistan D1,93772321345
Afghanistan D1,93772321479
Afghanistan D1,93772321520
Afghanistan D1,93772321532
Afghanistan D1,93772321576
Afghanistan D1,93772321610
Afghanistan D1,93772321660
Afghanistan D1,93772321757
Afghanistan D1,93772321794
Afghanistan D1,93772321895
Afghanistan D1,93772321917
Afghanistan D1,93772321946
Afghanistan D1,93772321970
Afghanistan D1,93772322005
Afghanistan D1,93772322127
Afghanistan D1,93772322161
Afghanistan D1,93772322194
Afghanistan D1,93772322197
Afghanistan D1,93772322563
Afghanistan D1,93772322606
Afghanistan D1,93772322609
Afghanistan D1,93772322778
Afghanistan D1,93772322891
Afghanistan D1,93772323438
Afghanistan D1,93772323461
Afghanistan D1,93772323554
Afghanistan D1,93772323588
Afghanistan D1,93772323643
Afghanistan D1,93772323708
Afghanistan D1,93772323822
Afghanistan D1,93772323938
Afghanistan D1,93772323983
Afghanistan D1,93772324165
Afghanistan D1,93772324264
Afghanistan D1,93772324457
Afghanistan D1,93772324795
Afghanistan D1,93772324925
Afghanistan D1,93772325083
Afghanistan D1,93772325157
Afghanistan D1,93772325450
Afghanistan D1,93772325627
Afghanistan D1,93772325762
Afghanistan D1,93772325863
Afghanistan D1,93772325960
Afghanistan D1,93772326273
Afghanistan D1,93772326368
Afghanistan D1,93772326424
Afghanistan D1,93772326437
Afghanistan D1,93772326571
Afghanistan D1,93772326583
Afghanistan D1,93772326593
Afghanistan D1,93772326640
Afghanistan D1,93772326660
Afghanistan D1,93772326694
Afghanistan D1,93772326703
Afghanistan D1,93772326712
Afghanistan D1,93772327001
Afghanistan D1,93772327017
Afghanistan D1,93772327029
Afghanistan D1,93772327039
Afghanistan D1,93772327083
Afghanistan D1,93772327152
Afghanistan D1,93772327280
Afghanistan D1,93772327539
Afghanistan D1,93772327540
Afghanistan D1,93772327551
Afghanistan D1,93772327584
Afghanistan D1,93772327678
Afghanistan D1,93772327891
Afghanistan D1,93772328011
Afghanistan D1,93772328025
Afghanistan D1,93772328194
Afghanistan D1,93772328297
Afghanistan D1,93772328310
Afghanistan D1,93772328348
Afghanistan D1,93772328595
Afghanistan D1,93772328673
Afghanistan D1,93772328781
Afghanistan D1,93772328794
Afghanistan D1,93772329052
Afghanistan D1,93772329306
Afghanistan D1,93772329313
Afghanistan D1,93772329319
Afghanistan D1,93772329494
Afghanistan D1,93772329667
Afghanistan D1,93772329690
Afghanistan D1,93772329754
Afghanistan D1,93772329757
Afghanistan D1,93772329846
Afghanistan D1,93772329915
Albania D1,355686890187
Albania D1,355686890229
Albania D1,355686890235
Albania D1,355686890238
Albania D1,355686890269
Albania D1,355686890550
Albania D1,355686890567
Albania D1,355686890610
Albania D1,355686890623
Albania D1,355686890769
Albania D1,355686890841
Albania D1,355686890907
Albania D1,355686890995
Albania D1,355686891014
Albania D1,355686891059
Albania D1,355686891358
Albania D1,355686891381
Albania D1,355686891600
Albania D1,355686891659
Albania D1,355686891769
Albania D1,355686891922
Albania D1,355686892043
Albania D1,355686892106
Albania D1,355686892369
Albania D1,355686892381
Albania D1,355686892455
Albania D1,355686892477
Albania D1,355686892515
Albania D1,355686892587
Albania D1,355686892637
Albania D1,355686892644
Albania D1,355686893117
Albania D1,355686893212
Albania D1,355686893463
Albania D1,355686893466
Albania D1,355686893661
Albania D1,355686893764
Albania D1,355686893830
Albania D1,355686893839
Albania D1,355686893949
Albania D1,355686893966
Albania D1,355686893988
Albania D1,355686894421
Albania D1,355686894471
Albania D1,355686894494
Albania D1,355686894552
Albania D1,355686894606
Albania D1,355686894618
Albania D1,355686894747
Albania D1,355686894759
Albania D1,355686894781
Albania D1,355686894792
Albania D1,355686894827
Albania D1,355686894879
Albania D1,355686894915
Albania D1,355686894934
Albania D1,355686894985
Albania D1,355686895191
Albania D1,355686895202
Albania D1,355686895333
Albania D1,355686895388
Albania D1,355686895492
Albania D1,355686895499
Albania D1,355686895549
Albania D1,355686895611
Albania D1,355686895770
Albania D1,355686895983
Albania D1,355686896212
Albania D1,355686896362
Albania D1,355686896567
Albania D1,355686896616
Albania D1,355686896910
Albania D1,355686896966
Albania D1,355686896992
Albania D1,355686897000
Albania D1,355686897026
Albania D1,355686897052
Albania D1,355686897174
Albania D1,355686897584
Albania D1,355686897969
Albania D1,355686897983
Albania D1,355686898022
Albania D1,355686898031
Albania D1,355686898291
Albania D1,355686898401
Albania D1,355686898477
Albania D1,355686898552
Albania D1,355686898564
Albania D1,355686898886
Albania D1,355686898907
Albania D1,355686899127
Albania D1,355686899133
Albania D1,355686899221
Albania D1,355686899366
Albania D1,355686899493
Albania D1,355686899506
Albania D1,355686899592
Albania D1,355686899720
Albania D1,355686899828
Albania D1,355686899906
Algeria D1,213564850136
Algeria D1,213564850461
Algeria D1,213564850483
Algeria D1,213564850592
Algeria D1,213564850593
Algeria D1,213564850604
Algeria D1,213564850644
Algeria D1,213564850650
Algeria D1,213564850681
Algeria D1,213564850707
Algeria D1,213564850805
Algeria D1,213564851090
Algeria D1,213564851123
Algeria D1,213564851139
