Name,Operator,Buying Rate,Selling Rate,Min Duration,Max Duration,Daily Rate,Monthly Rate,Daily Title,Weekly Title,Monthly Title,Currency
Afghanistan FT1,FEBO TELECOM,0.2,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Afghanistan FT2,FEBO TELECOM,0.2,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania FT1,FEBO TELECOM,0.08,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania FT2,FEBO TELECOM,0.14,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania FT3,FEBO TELECOM,0.15,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Albania FT4,FEBO TELECOM,0.12,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria FT1,FEBO TELECOM,0.155,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria FT2,FEBO TELECOM,0.14,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria FT3,FEBO TELECOM,0.045,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria FT4,FEBO TELECOM,0.045,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria FT5,FEBO TELECOM,0.037,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Algeria FT6,FEBO TELECOM,0.525,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Angola FT1,FEBO TELECOM,0.4,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia FT1,FEBO TELECOM,0.13,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
Armenia FT2,FEBO TELECOM,0.13,0,1700,3300,0,0,Daily 1/1,Weekly 7/3,Monthly 30/45,USD
