Range Name,DID
Antigua ET14,12687883687
Antigua ET14,12687886750
Antigua ET14,12687881970
Antigua ET14,12687883487
Antigua ET14,12687883598
Antigua ET14,12687885701
Antigua ET14,12687881622
Antigua ET14,12687888041
Antigua ET14,12687883420
Antigua ET14,12687884875
Antigua ET14,12687887132
Antigua ET14,12687881884
Antigua ET14,12687880989
Antigua ET14,12687888920
Antigua ET14,12687881237
Antigua ET14,12687889227
Antigua ET14,12687882831
Antigua ET14,12687881847
Antigua ET14,12687884369
Antigua ET14,12687887888
Antigua ET14,12687884545
Antigua ET14,12687888994
Antigua ET14,12687886900
Antigua ET14,12687887051
Antigua ET14,12687881082
Antigua ET14,12687884720
Antigua ET14,12687885170
Antigua ET14,12687888069
Antigua ET14,12687881042
Antigua ET14,12687886204
Antigua ET14,12687886716
Antigua ET14,12687885420
Antigua ET14,12687883361
Antigua ET14,12687881222
Antigua ET14,12687884202
Antigua ET14,12687884483
Antigua ET14,12687886015
Antigua ET14,12687889107
Antigua ET14,12687888181
Antigua ET14,12687880092
Antigua ET14,12687884292
Antigua ET14,12687887761
Antigua ET14,12687883767
Antigua ET14,12687880105
Antigua ET14,12687882621
Antigua ET14,12687888076
Antigua ET14,12687881673
Antigua ET14,12687885238
Antigua ET14,12687886895
Antigua ET14,12687888447
Antigua ET15,12687831894
Antigua ET15,12687830099
Antigua ET15,12687832264
Antigua ET15,12687832466
Antigua ET15,12687830591
Antigua ET15,12687833571
Antigua ET15,12687834619
Antigua ET15,12687838919
Antigua ET15,12687830086
Antigua ET15,12687830590
Antigua ET15,12687834481
Antigua ET15,12687832638
Antigua ET15,12687833656
Antigua ET15,12687839898
Antigua ET15,12687832730
Antigua ET15,12687833387
Antigua ET15,12687836745
Antigua ET15,12687834594
Antigua ET15,12687839880
Antigua ET15,12687836146
Antigua ET15,12687835321
Antigua ET15,12687836592
Antigua ET15,12687834426
Antigua ET15,12687834482
Antigua ET15,12687831421
Antigua ET15,12687833354
Antigua ET15,12687837235
Antigua ET15,12687832691
Antigua ET15,12687834916
Antigua ET15,12687832874
Antigua ET15,12687839860
Antigua ET15,12687838905
Antigua ET15,12687831040
Antigua ET15,12687836712
Antigua ET15,12687836890
Antigua ET15,12687833789
Antigua ET15,12687838002
Antigua ET15,12687835942
Antigua ET15,12687838959
Antigua ET15,12687830684
Antigua ET15,12687833242
Antigua ET15,12687839883
Antigua ET15,12687830545
Antigua ET15,12687838828
Antigua ET15,12687839701
Antigua ET15,12687837184
Antigua ET15,12687837332
Antigua ET15,12687836532
Antigua ET15,12687834947
Antigua ET15,12687834289
Antigua ET16,12687214686
Antigua ET16,12687212924
Antigua ET16,12687212153
Antigua ET16,12687210060
Antigua ET16,12687219014
Antigua ET16,12687211681
Antigua ET16,12687211617
Antigua ET16,12687216137
Antigua ET16,12687213255
Antigua ET16,12687215143
Antigua ET16,12687210319
Antigua ET16,12687215660
Antigua ET16,12687214576
Antigua ET16,12687218910
Antigua ET16,12687213087
Antigua ET16,12687211967
Antigua ET16,12687212742
Antigua ET16,12687216862
Antigua ET16,12687213642
Antigua ET16,12687210030
Antigua ET16,12687213447
Antigua ET16,12687217442
Antigua ET16,12687216883
Antigua ET16,12687216473
Antigua ET16,12687215225
Antigua ET16,12687214647
Antigua ET16,12687219888
Antigua ET16,12687211089
Antigua ET16,12687217160
Antigua ET16,12687215126
Antigua ET16,12687214053
Antigua ET16,12687212396
Antigua ET16,12687210723
Antigua ET16,12687214826
Antigua ET16,12687214117
Antigua ET16,12687217051
Antigua ET16,12687211385
Antigua ET16,12687216443
Antigua ET16,12687211203
Antigua ET16,12687216730
Antigua ET16,12687217790
Antigua ET16,12687219148
Antigua ET16,12687219049
Antigua ET16,12687219308
Antigua ET16,12687219260
Antigua ET16,12687211606
Antigua ET16,12687218683
Antigua ET16,12687212428
Antigua ET16,12687215512
Antigua ET16,12687213178
Cuba ET51,5353015721
Cuba ET51,5353016460
Cuba ET51,5353018758
Cuba ET51,5353013129
Cuba ET51,5353014419
Cuba ET51,5353010068
Cuba ET51,5353012686
Cuba ET51,5353015711
Cuba ET51,5353010088
Cuba ET51,5353011054
Cuba ET51,5353011747
Cuba ET51,5353014044
Cuba ET51,5353015908
Cuba ET51,5353017887
Cuba ET51,5353018195
Cuba ET51,5353017514
Cuba ET51,5353014703
Cuba ET51,5353012004
Cuba ET51,5353015044
Cuba ET51,5353017761
Cuba ET51,5353012367
Cuba ET51,5353012379
Cuba ET51,5353016010
Cuba ET51,5353011489
Cuba ET51,5353013162
Cuba ET51,5353011123
Cuba ET51,5353016198
Cuba ET51,5353015252
Cuba ET51,5353019736
Cuba ET51,5353019325
Cuba ET51,5353014572
Cuba ET51,5353018411
Cuba ET51,5353013264
Cuba ET51,5353014272
Cuba ET51,5353011888
Cuba ET51,5353017633
Cuba ET51,5353015206
Cuba ET51,5353017693
Cuba ET51,5353019967
Cuba ET51,5353015282
Cuba ET51,5353010678
Cuba ET51,5353017229
Cuba ET51,5353015606
Cuba ET51,5353019902
Cuba ET51,5353018739
Cuba ET51,5353014636
Cuba ET51,5353010434
Cuba ET51,5353011021
Cuba ET51,5353010383
Cuba ET51,5353019550
Cuba ET52,5353006134
Cuba ET52,5353002231
Cuba ET52,5353002626
Cuba ET52,5353005918
Cuba ET52,5353006346
Cuba ET52,5353007630
Cuba ET52,5353000837
Cuba ET52,5353003307
Cuba ET52,5353009471
Cuba ET52,5353009369
Cuba ET52,5353008715
Cuba ET52,5353007377
Cuba ET52,5353002468
Cuba ET52,5353007085
Cuba ET52,5353006746
Cuba ET52,5353000674
Cuba ET52,5353005717
Cuba ET52,5353003181
Cuba ET52,5353007804
Cuba ET52,5353003094
Cuba ET52,5353009347
Cuba ET52,5353008318
Cuba ET52,5353001199
Cuba ET52,5353002654
Cuba ET52,5353008003
Cuba ET52,5353002423
Cuba ET52,5353005101
Cuba ET52,5353008557
Cuba ET52,5353006692
Cuba ET52,5353006064
Cuba ET52,5353003011
Cuba ET52,5353006802
Cuba ET52,5353005690
Cuba ET52,5353000909
Cuba ET52,5353004031
Cuba ET52,5353007352
Cuba ET52,5353008581
Cuba ET52,5353005485
Cuba ET52,5353008840
Cuba ET52,5353007248
Cuba ET52,5353004236
Cuba ET52,5353002005
Cuba ET52,5353008169
Cuba ET52,5353007464
Cuba ET52,5353004235
Cuba ET52,5353006229
Cuba ET52,5353007468
Cuba ET52,5353003251
Cuba ET52,5353004171
Cuba ET52,5353004098
Cuba ET53,5352940727
Cuba ET53,5352940476
Cuba ET53,5352949825
Cuba ET53,5352944589
Cuba ET53,5352943999
Cuba ET53,5352949083
Cuba ET53,5352948869
Cuba ET53,5352941812
Cuba ET53,5352949013
Cuba ET53,5352943792
Cuba ET53,5352941114
Cuba ET53,5352942243
Cuba ET53,5352940713
Cuba ET53,5352943988
Cuba ET53,5352946686
Cuba ET53,5352948324
Cuba ET53,5352949049
Cuba ET53,5352942464
Cuba ET53,5352942872
Cuba ET53,5352941714
Cuba ET53,5352944586
Cuba ET53,5352941940
Cuba ET53,5352941977
Cuba ET53,5352940595
Cuba ET53,5352942231
Cuba ET53,5352944082
Cuba ET53,5352948271
Cuba ET53,5352943816
Cuba ET53,5352946972
Cuba ET53,5352943078
Cuba ET53,5352944964
Cuba ET53,5352941558
Cuba ET53,5352949899
Cuba ET53,5352946190
Cuba ET53,5352945840
Cuba ET53,5352946578
Cuba ET53,5352945079
Cuba ET53,5352948583
Cuba ET53,5352946668
Cuba ET53,5352941936
Cuba ET53,5352943714
Cuba ET53,5352942790
Cuba ET53,5352940234
Cuba ET53,5352941737
Cuba ET53,5352945239
Cuba ET53,5352942475
Cuba ET53,5352943353
Cuba ET53,5352940794
Cuba ET53,5352944019
Cuba ET53,5352949774
Cuba ET54,5352915416
Cuba ET54,5352913177
Cuba ET54,5352913174
Cuba ET54,5352912699
Cuba ET54,5352918810
Cuba ET54,5352916889
Cuba ET54,5352915990
Cuba ET54,5352916579
Cuba ET54,5352918643
Cuba ET54,5352913747
Cuba ET54,5352919498
Cuba ET54,5352914953
Cuba ET54,5352911121
Cuba ET54,5352916548
Cuba ET54,5352917591
Cuba ET54,5352911635
Cuba ET54,5352918870
Cuba ET54,5352917388
Cuba ET54,5352914839
Cuba ET54,5352918116
Cuba ET54,5352912178
Cuba ET54,5352910447
Cuba ET54,5352917282
Cuba ET54,5352910438
Cuba ET54,5352917117
Cuba ET54,5352919222
Cuba ET54,5352912361
Cuba ET54,5352919942
Cuba ET54,5352915269
Cuba ET54,5352916658
Cuba ET54,5352911231
Cuba ET54,5352917357
Cuba ET54,5352917876
Cuba ET54,5352912572
Cuba ET54,5352915394
Cuba ET54,5352910578
Cuba ET54,5352919653
Cuba ET54,5352916668
Cuba ET54,5352910936
Cuba ET54,5352916330
Cuba ET54,5352919295
Cuba ET54,5352912171
Cuba ET54,5352915242
Cuba ET54,5352913159
Cuba ET54,5352910584
Cuba ET54,5352916019
Cuba ET54,5352910805
Cuba ET54,5352913520
Cuba ET54,5352918962
Cuba ET54,5352911954
Cuba ET55,5352718270
Cuba ET55,5352719591
Cuba ET55,5352719892
Cuba ET55,5352717477
Cuba ET55,5352714738
Cuba ET55,5352718044
Cuba ET55,5352719924
Cuba ET55,5352715331
Cuba ET55,5352719072
Cuba ET55,5352710680
Cuba ET55,5352718619
Cuba ET55,5352710374
Cuba ET55,5352710505
Cuba ET55,5352715396
Cuba ET55,5352718703
Cuba ET55,5352718698
Cuba ET55,5352718059
Cuba ET55,5352717916
